id,dataset,ts,time,order_type,order_side,price,qty
8162,Ag(T+D)@sg,1522806070000,2018-04-04 09:41:10.000000,LIMIT,BID,3602.0,10
8163,Ag(T+D)@sg,1522806080000,2018-04-04 09:41:20.000000,LIMIT,BID,3602.0,10
8164,Ag(T+D)@sg,1522806090000,2018-04-04 09:41:30.000000,LIMIT,BID,3602.0,10
8165,Ag(T+D)@sg,1522806100000,2018-04-04 09:41:40.000000,LIMIT,BID,3602.0,10
8166,Ag(T+D)@sg,1522806110000,2018-04-04 09:41:50.000000,LIMIT,BID,3602.0,10
8167,Ag(T+D)@sg,1522806155000,2018-04-04 09:42:35.000000,LIMIT,BID,3602.0,10
8168,Ag(T+D)@sg,1522806165000,2018-04-04 09:42:45.000000,LIMIT,BID,3602.0,10
8169,Ag(T+D)@sg,1522806175000,2018-04-04 09:42:55.000000,LIMIT,ASK,3603.0,10
8170,Ag(T+D)@sg,1522806185000,2018-04-04 09:43:05.000000,LIMIT,ASK,3603.0,10
8171,Ag(T+D)@sg,1522806195000,2018-04-04 09:43:15.000000,LIMIT,ASK,3603.0,10
8172,Ag(T+D)@sg,1522806204000,2018-04-04 09:43:24.000000,LIMIT,ASK,3602.99995,10
8173,Ag(T+D)@sg,1522806210000,2018-04-04 09:43:30.000000,LIMIT,ASK,3604.0,10
8174,Ag(T+D)@sg,1522806220000,2018-04-04 09:43:40.000000,LIMIT,ASK,3604.0,10
8175,Ag(T+D)@sg,1522806230000,2018-04-04 09:43:50.000000,LIMIT,ASK,3604.0,10
8176,Ag(T+D)@sg,1522806240000,2018-04-04 09:44:00.000000,LIMIT,ASK,3604.0,10
8177,Ag(T+D)@sg,1522806250000,2018-04-04 09:44:10.000000,LIMIT,ASK,3604.0,10
8178,Ag(T+D)@sg,1522806260000,2018-04-04 09:44:20.000000,LIMIT,BID,3603.0,10
8179,Ag(T+D)@sg,1522806270000,2018-04-04 09:44:30.000000,LIMIT,BID,3603.0,10
8180,Ag(T+D)@sg,1522806280000,2018-04-04 09:44:40.000000,LIMIT,BID,3603.0,10
8181,Ag(T+D)@sg,1522806290000,2018-04-04 09:44:50.000000,LIMIT,BID,3603.0,10
8182,Ag(T+D)@sg,1522806300000,2018-04-04 09:45:00.000000,LIMIT,BID,3603.0,10
8183,Ag(T+D)@sg,1522806310000,2018-04-04 09:45:10.000000,LIMIT,BID,3603.0,10
8184,Ag(T+D)@sg,1522806320000,2018-04-04 09:45:20.000000,LIMIT,BID,3603.00005,10
8185,Ag(T+D)@sg,1522806325000,2018-04-04 09:45:25.000000,LIMIT,BID,3602.0,10
8186,Ag(T+D)@sg,1522806335000,2018-04-04 09:45:35.000000,LIMIT,BID,3602.0,10
8187,Ag(T+D)@sg,1522806345000,2018-04-04 09:45:45.000000,LIMIT,BID,3602.0,10
8188,Ag(T+D)@sg,1522806355000,2018-04-04 09:45:55.000000,LIMIT,BID,3602.0,10
8189,Ag(T+D)@sg,1522806380000,2018-04-04 09:46:20.000000,LIMIT,BID,3602.0,10
8190,Ag(T+D)@sg,1522806390000,2018-04-04 09:46:30.000000,LIMIT,BID,3602.0,10
8191,Ag(T+D)@sg,1522806400000,2018-04-04 09:46:40.000000,LIMIT,BID,3602.0,10
8192,Ag(T+D)@sg,1522806410000,2018-04-04 09:46:50.000000,LIMIT,ASK,3603.0,10
8193,Ag(T+D)@sg,1522806420000,2018-04-04 09:47:00.000000,LIMIT,ASK,3603.0,10
8194,Ag(T+D)@sg,1522806430000,2018-04-04 09:47:10.000000,LIMIT,ASK,3603.0,10
8195,Ag(T+D)@sg,1522806440000,2018-04-04 09:47:20.000000,LIMIT,ASK,3603.0,10
8196,Ag(T+D)@sg,1522806450000,2018-04-04 09:47:30.000000,LIMIT,ASK,3603.0,10
8197,Ag(T+D)@sg,1522806460000,2018-04-04 09:47:40.000000,LIMIT,ASK,3603.0,10
8198,Ag(T+D)@sg,1522806470000,2018-04-04 09:47:50.000000,LIMIT,ASK,3603.0,10
8199,Ag(T+D)@sg,1522806480000,2018-04-04 09:48:00.000000,LIMIT,ASK,3603.0,10
8200,Ag(T+D)@sg,1522806490000,2018-04-04 09:48:10.000000,LIMIT,ASK,3603.0,10
8201,Ag(T+D)@sg,1522806500000,2018-04-04 09:48:20.000000,LIMIT,ASK,3603.0,10
8202,Ag(T+D)@sg,1522806510000,2018-04-04 09:48:30.000000,LIMIT,ASK,3603.0,10
8203,Ag(T+D)@sg,1522806520000,2018-04-04 09:48:40.000000,LIMIT,ASK,3603.0,10
8204,Ag(T+D)@sg,1522806530000,2018-04-04 09:48:50.000000,LIMIT,ASK,3603.0,10
8205,Ag(T+D)@sg,1522806540000,2018-04-04 09:49:00.000000,LIMIT,ASK,3603.0,10
8206,Ag(T+D)@sg,1522806550000,2018-04-04 09:49:10.000000,LIMIT,ASK,3603.0,10
8207,Ag(T+D)@sg,1522806560000,2018-04-04 09:49:20.000000,LIMIT,ASK,3603.0,10
8208,Ag(T+D)@sg,1522806570000,2018-04-04 09:49:30.000000,LIMIT,ASK,3603.0,10
8209,Ag(T+D)@sg,1522806580000,2018-04-04 09:49:40.000000,LIMIT,BID,3602.0,10
8210,Ag(T+D)@sg,1522806590000,2018-04-04 09:49:50.000000,LIMIT,BID,3602.0,10
8211,Ag(T+D)@sg,1522806600000,2018-04-04 09:50:00.000000,LIMIT,BID,3602.0,10
8212,Ag(T+D)@sg,1522806610000,2018-04-04 09:50:10.000000,LIMIT,ASK,3603.0,10
8213,Ag(T+D)@sg,1522806620000,2018-04-04 09:50:20.000000,LIMIT,ASK,3603.0,10
8214,Ag(T+D)@sg,1522806630000,2018-04-04 09:50:30.000000,LIMIT,ASK,3603.0,10
8215,Ag(T+D)@sg,1522806640000,2018-04-04 09:50:40.000000,LIMIT,ASK,3603.0,10
8216,Ag(T+D)@sg,1522806650000,2018-04-04 09:50:50.000000,LIMIT,ASK,3603.0,10
8217,Ag(T+D)@sg,1522806660000,2018-04-04 09:51:00.000000,LIMIT,ASK,3603.0,10
8218,Ag(T+D)@sg,1522806670000,2018-04-04 09:51:10.000000,LIMIT,ASK,3603.0,10
8219,Ag(T+D)@sg,1522806680000,2018-04-04 09:51:20.000000,LIMIT,ASK,3603.0,10
8220,Ag(T+D)@sg,1522806690000,2018-04-04 09:51:30.000000,LIMIT,ASK,3603.0,10
8221,Ag(T+D)@sg,1522806705000,2018-04-04 09:51:45.000000,LIMIT,BID,3602.0,10
8222,Ag(T+D)@sg,1522806715000,2018-04-04 09:51:55.000000,LIMIT,BID,3602.0,10
8223,Ag(T+D)@sg,1522806725000,2018-04-04 09:52:05.000000,LIMIT,BID,3602.0,10
8224,Ag(T+D)@sg,1522806770000,2018-04-04 09:52:50.000000,LIMIT,BID,3603.0,10
8225,Ag(T+D)@sg,1522806779000,2018-04-04 09:52:59.000000,LIMIT,BID,3603.00005,10
8226,Ag(T+D)@sg,1522806785000,2018-04-04 09:53:05.000000,LIMIT,BID,3602.0,10
8227,Ag(T+D)@sg,1522806795000,2018-04-04 09:53:15.000000,LIMIT,BID,3602.0,10
8228,Ag(T+D)@sg,1522806825000,2018-04-04 09:53:45.000000,LIMIT,ASK,3603.0,10
8229,Ag(T+D)@sg,1522806835000,2018-04-04 09:53:55.000000,LIMIT,ASK,3603.0,10
8230,Ag(T+D)@sg,1522806845000,2018-04-04 09:54:05.000000,LIMIT,ASK,3603.0,10
8231,Ag(T+D)@sg,1522806855000,2018-04-04 09:54:15.000000,LIMIT,ASK,3603.0,10
8232,Ag(T+D)@sg,1522806865000,2018-04-04 09:54:25.000000,LIMIT,ASK,3603.0,10
8233,Ag(T+D)@sg,1522806875000,2018-04-04 09:54:35.000000,LIMIT,ASK,3603.0,10
8234,Ag(T+D)@sg,1522806885000,2018-04-04 09:54:45.000000,LIMIT,ASK,3603.0,10
8235,Ag(T+D)@sg,1522806895000,2018-04-04 09:54:55.000000,LIMIT,ASK,3603.0,10
8236,Ag(T+D)@sg,1522806905000,2018-04-04 09:55:05.000000,LIMIT,ASK,3603.0,10
8237,Ag(T+D)@sg,1522806915000,2018-04-04 09:55:15.000000,LIMIT,ASK,3603.0,10
8238,Ag(T+D)@sg,1522806925000,2018-04-04 09:55:25.000000,LIMIT,BID,3602.0,10
8239,Ag(T+D)@sg,1522806935000,2018-04-04 09:55:35.000000,LIMIT,BID,3602.0,10
8240,Ag(T+D)@sg,1522806945000,2018-04-04 09:55:45.000000,LIMIT,BID,3602.0,10
8241,Ag(T+D)@sg,1522806955000,2018-04-04 09:55:55.000000,LIMIT,ASK,3603.0,10
8242,Ag(T+D)@sg,1522806965000,2018-04-04 09:56:05.000000,LIMIT,ASK,3603.0,10
8243,Ag(T+D)@sg,1522806975000,2018-04-04 09:56:15.000000,LIMIT,ASK,3603.0,10
8244,Ag(T+D)@sg,1522806985000,2018-04-04 09:56:25.000000,LIMIT,ASK,3603.0,10
8245,Ag(T+D)@sg,1522806995000,2018-04-04 09:56:35.000000,LIMIT,ASK,3603.0,10
8246,Ag(T+D)@sg,1522807005000,2018-04-04 09:56:45.000000,LIMIT,ASK,3603.0,10
8247,Ag(T+D)@sg,1522807015000,2018-04-04 09:56:55.000000,LIMIT,ASK,3603.0,10
8248,Ag(T+D)@sg,1522807025000,2018-04-04 09:57:05.000000,LIMIT,ASK,3603.0,10
8249,Ag(T+D)@sg,1522807035000,2018-04-04 09:57:15.000000,LIMIT,ASK,3603.0,10
8250,Ag(T+D)@sg,1522807045000,2018-04-04 09:57:25.000000,LIMIT,ASK,3603.0,10
8251,Ag(T+D)@sg,1522807055000,2018-04-04 09:57:35.000000,LIMIT,ASK,3603.0,10
8252,Ag(T+D)@sg,1522807065000,2018-04-04 09:57:45.000000,LIMIT,ASK,3603.0,10
8253,Ag(T+D)@sg,1522807075000,2018-04-04 09:57:55.000000,LIMIT,ASK,3603.0,10
8254,Ag(T+D)@sg,1522807085000,2018-04-04 09:58:05.000000,LIMIT,ASK,3603.0,10
8255,Ag(T+D)@sg,1522807095000,2018-04-04 09:58:15.000000,LIMIT,ASK,3603.0,10
8256,Ag(T+D)@sg,1522807105000,2018-04-04 09:58:25.000000,LIMIT,ASK,3603.0,10
8257,Ag(T+D)@sg,1522807115000,2018-04-04 09:58:35.000000,LIMIT,ASK,3603.0,10
8258,Ag(T+D)@sg,1522807125000,2018-04-04 09:58:45.000000,LIMIT,ASK,3603.0,10
8259,Ag(T+D)@sg,1522807135000,2018-04-04 09:58:55.000000,LIMIT,ASK,3603.0,10
8260,Ag(T+D)@sg,1522807145000,2018-04-04 09:59:05.000000,LIMIT,ASK,3603.0,10
8261,Ag(T+D)@sg,1522807155000,2018-04-04 09:59:15.000000,LIMIT,ASK,3603.0,10
8262,Ag(T+D)@sg,1522807165000,2018-04-04 09:59:25.000000,LIMIT,ASK,3603.0,10
8263,Ag(T+D)@sg,1522807175000,2018-04-04 09:59:35.000000,LIMIT,ASK,3603.0,10
8264,Ag(T+D)@sg,1522807215000,2018-04-04 10:00:15.000000,LIMIT,ASK,3603.0,10
8265,Ag(T+D)@sg,1522807225000,2018-04-04 10:00:25.000000,LIMIT,ASK,3603.0,10
8266,Ag(T+D)@sg,1522807235000,2018-04-04 10:00:35.000000,LIMIT,ASK,3603.0,10
8267,Ag(T+D)@sg,1522807245000,2018-04-04 10:00:45.000000,LIMIT,ASK,3603.0,10
8268,Ag(T+D)@sg,1522807255000,2018-04-04 10:00:55.000000,LIMIT,ASK,3603.0,10
8269,Ag(T+D)@sg,1522807265000,2018-04-04 10:01:05.000000,LIMIT,ASK,3603.0,10
8270,Ag(T+D)@sg,1522807275000,2018-04-04 10:01:15.000000,LIMIT,ASK,3603.0,10
8271,Ag(T+D)@sg,1522807285000,2018-04-04 10:01:25.000000,LIMIT,ASK,3603.0,10
8272,Ag(T+D)@sg,1522807295000,2018-04-04 10:01:35.000000,LIMIT,ASK,3604.0,10
8273,Ag(T+D)@sg,1522807305000,2018-04-04 10:01:45.000000,LIMIT,BID,3603.0,10
8274,Ag(T+D)@sg,1522807315000,2018-04-04 10:01:55.000000,LIMIT,BID,3603.0,10
8275,Ag(T+D)@sg,1522807325000,2018-04-04 10:02:05.000000,LIMIT,BID,3603.0,10
8276,Ag(T+D)@sg,1522807335000,2018-04-04 10:02:15.000000,LIMIT,BID,3603.0,10
8277,Ag(T+D)@sg,1522807345000,2018-04-04 10:02:25.000000,LIMIT,BID,3603.0,10
8278,Ag(T+D)@sg,1522807355000,2018-04-04 10:02:35.000000,LIMIT,BID,3603.0,10
8279,Ag(T+D)@sg,1522807365000,2018-04-04 10:02:45.000000,LIMIT,BID,3603.0,10
8280,Ag(T+D)@sg,1522807375000,2018-04-04 10:02:55.000000,LIMIT,BID,3603.0,10
8281,Ag(T+D)@sg,1522807385000,2018-04-04 10:03:05.000000,LIMIT,BID,3603.0,10
8282,Ag(T+D)@sg,1522807395000,2018-04-04 10:03:15.000000,LIMIT,BID,3603.0,10
8283,Ag(T+D)@sg,1522807405000,2018-04-04 10:03:25.000000,LIMIT,BID,3603.0,10
8284,Ag(T+D)@sg,1522807415000,2018-04-04 10:03:35.000000,LIMIT,BID,3603.0,10
8285,Ag(T+D)@sg,1522807425000,2018-04-04 10:03:45.000000,LIMIT,BID,3603.0,10
8286,Ag(T+D)@sg,1522807435000,2018-04-04 10:03:55.000000,LIMIT,BID,3603.0,10
8287,Ag(T+D)@sg,1522807445000,2018-04-04 10:04:05.000000,LIMIT,BID,3603.0,10
8288,Ag(T+D)@sg,1522807455000,2018-04-04 10:04:15.000000,LIMIT,ASK,3604.0,10
8289,Ag(T+D)@sg,1522807465000,2018-04-04 10:04:25.000000,LIMIT,ASK,3604.0,10
8290,Ag(T+D)@sg,1522807475000,2018-04-04 10:04:35.000000,LIMIT,ASK,3604.0,10
8291,Ag(T+D)@sg,1522807485000,2018-04-04 10:04:45.000000,LIMIT,ASK,3604.0,10
8292,Ag(T+D)@sg,1522807495000,2018-04-04 10:04:55.000000,LIMIT,ASK,3604.0,10
8293,Ag(T+D)@sg,1522807505000,2018-04-04 10:05:05.000000,LIMIT,ASK,3604.0,10
8294,Ag(T+D)@sg,1522807515000,2018-04-04 10:05:15.000000,LIMIT,ASK,3604.0,10
8295,Ag(T+D)@sg,1522807525000,2018-04-04 10:05:25.000000,LIMIT,ASK,3604.0,10
8296,Ag(T+D)@sg,1522807535000,2018-04-04 10:05:35.000000,LIMIT,ASK,3604.0,10
8297,Ag(T+D)@sg,1522807545000,2018-04-04 10:05:45.000000,LIMIT,ASK,3604.0,10
8298,Ag(T+D)@sg,1522807555000,2018-04-04 10:05:55.000000,LIMIT,ASK,3604.0,10
8299,Ag(T+D)@sg,1522807935000,2018-04-04 10:12:15.000000,LIMIT,BID,3603.0,10
8300,Ag(T+D)@sg,1522807945000,2018-04-04 10:12:25.000000,LIMIT,BID,3603.0,10
8301,Ag(T+D)@sg,1522807955000,2018-04-04 10:12:35.000000,LIMIT,BID,3603.0,10
8302,Ag(T+D)@sg,1522807965000,2018-04-04 10:12:45.000000,LIMIT,BID,3603.0,10
8303,Ag(T+D)@sg,1522807975000,2018-04-04 10:12:55.000000,LIMIT,BID,3603.0,10
8304,Ag(T+D)@sg,1522807985000,2018-04-04 10:13:05.000000,LIMIT,BID,3603.0,10
8305,Ag(T+D)@sg,1522807994000,2018-04-04 10:13:14.000000,LIMIT,ASK,3603.99995,10
8306,Ag(T+D)@sg,1522808000000,2018-04-04 10:13:20.000000,LIMIT,ASK,3605.0,10
8307,Ag(T+D)@sg,1522808009000,2018-04-04 10:13:29.000000,LIMIT,BID,3604.00005,10
8308,Ag(T+D)@sg,1522808015000,2018-04-04 10:13:35.000000,LIMIT,BID,3604.0,10
8309,Ag(T+D)@sg,1522808025000,2018-04-04 10:13:45.000000,LIMIT,BID,3604.0,10
8310,Ag(T+D)@sg,1522808035000,2018-04-04 10:13:55.000000,LIMIT,BID,3604.0,10
8311,Ag(T+D)@sg,1522808045000,2018-04-04 10:14:05.000000,LIMIT,BID,3604.0,10
8312,Ag(T+D)@sg,1522808055000,2018-04-04 10:14:15.000000,LIMIT,BID,3604.0,10
8313,Ag(T+D)@sg,1522808065000,2018-04-04 10:14:25.000000,LIMIT,BID,3604.0,10
8314,Ag(T+D)@sg,1522808075000,2018-04-04 10:14:35.000000,LIMIT,BID,3604.0,10
8315,Ag(T+D)@sg,1522808085000,2018-04-04 10:14:45.000000,LIMIT,BID,3604.0,10
8316,Ag(T+D)@sg,1522808095000,2018-04-04 10:14:55.000000,LIMIT,BID,3604.0,10
8317,Ag(T+D)@sg,1522808105000,2018-04-04 10:15:05.000000,LIMIT,BID,3604.0,10
8318,Ag(T+D)@sg,1522808115000,2018-04-04 10:15:15.000000,LIMIT,BID,3604.0,10
8319,Ag(T+D)@sg,1522808125000,2018-04-04 10:15:25.000000,LIMIT,BID,3604.0,10
8320,Ag(T+D)@sg,1522808135000,2018-04-04 10:15:35.000000,LIMIT,BID,3604.0,10
8321,Ag(T+D)@sg,1522808145000,2018-04-04 10:15:45.000000,LIMIT,BID,3604.0,10
8322,Ag(T+D)@sg,1522808155000,2018-04-04 10:15:55.000000,LIMIT,ASK,3605.0,10
8323,Ag(T+D)@sg,1522808165000,2018-04-04 10:16:05.000000,LIMIT,ASK,3605.0,10
8324,Ag(T+D)@sg,1522808175000,2018-04-04 10:16:15.000000,LIMIT,ASK,3605.0,10
8325,Ag(T+D)@sg,1522808185000,2018-04-04 10:16:25.000000,LIMIT,ASK,3605.0,10
8326,Ag(T+D)@sg,1522808195000,2018-04-04 10:16:35.000000,LIMIT,ASK,3605.0,10
8327,Ag(T+D)@sg,1522808205000,2018-04-04 10:16:45.000000,LIMIT,ASK,3605.0,10
8328,Ag(T+D)@sg,1522808215000,2018-04-04 10:16:55.000000,LIMIT,ASK,3605.0,10
8329,Ag(T+D)@sg,1522808225000,2018-04-04 10:17:05.000000,LIMIT,ASK,3605.0,10
8330,Ag(T+D)@sg,1522808235000,2018-04-04 10:17:15.000000,LIMIT,ASK,3605.0,10
8331,Ag(T+D)@sg,1522808245000,2018-04-04 10:17:25.000000,LIMIT,ASK,3605.0,10
8332,Ag(T+D)@sg,1522808255000,2018-04-04 10:17:35.000000,LIMIT,ASK,3605.0,10
8333,Ag(T+D)@sg,1522809495000,2018-04-04 10:38:15.000000,LIMIT,BID,3604.0,10
8334,Ag(T+D)@sg,1522809505000,2018-04-04 10:38:25.000000,LIMIT,BID,3604.0,10
8335,Ag(T+D)@sg,1522809515000,2018-04-04 10:38:35.000000,LIMIT,BID,3604.0,10
8336,Ag(T+D)@sg,1522809525000,2018-04-04 10:38:45.000000,LIMIT,BID,3604.0,10
8337,Ag(T+D)@sg,1522809535000,2018-04-04 10:38:55.000000,LIMIT,BID,3604.0,10
8338,Ag(T+D)@sg,1522809545000,2018-04-04 10:39:05.000000,LIMIT,BID,3604.0,10
8339,Ag(T+D)@sg,1522809555000,2018-04-04 10:39:15.000000,LIMIT,BID,3604.0,10
8340,Ag(T+D)@sg,1522809565000,2018-04-04 10:39:25.000000,LIMIT,ASK,3605.0,10
8341,Ag(T+D)@sg,1522809575000,2018-04-04 10:39:35.000000,LIMIT,ASK,3605.0,10
8342,Ag(T+D)@sg,1522809585000,2018-04-04 10:39:45.000000,LIMIT,ASK,3605.0,10
8343,Ag(T+D)@sg,1522809595000,2018-04-04 10:39:55.000000,LIMIT,ASK,3606.0,10
8344,Ag(T+D)@sg,1522809605000,2018-04-04 10:40:05.000000,LIMIT,BID,3605.0,10
8345,Ag(T+D)@sg,1522809615000,2018-04-04 10:40:15.000000,LIMIT,BID,3605.0,10
8346,Ag(T+D)@sg,1522809625000,2018-04-04 10:40:25.000000,LIMIT,BID,3605.0,10
8347,Ag(T+D)@sg,1522809635000,2018-04-04 10:40:35.000000,LIMIT,BID,3605.0,10
8348,Ag(T+D)@sg,1522809645000,2018-04-04 10:40:45.000000,LIMIT,BID,3605.0,10
8349,Ag(T+D)@sg,1522809655000,2018-04-04 10:40:55.000000,LIMIT,BID,3605.0,10
8350,Ag(T+D)@sg,1522809665000,2018-04-04 10:41:05.000000,LIMIT,BID,3605.0,10
8351,Ag(T+D)@sg,1522809675000,2018-04-04 10:41:15.000000,LIMIT,BID,3605.0,10
8352,Ag(T+D)@sg,1522809685000,2018-04-04 10:41:25.000000,LIMIT,BID,3605.0,10
8353,Ag(T+D)@sg,1522809695000,2018-04-04 10:41:35.000000,LIMIT,BID,3605.0,10
8354,Ag(T+D)@sg,1522809705000,2018-04-04 10:41:45.000000,LIMIT,BID,3605.0,10
8355,Ag(T+D)@sg,1522809715000,2018-04-04 10:41:55.000000,LIMIT,BID,3605.0,10
8356,Ag(T+D)@sg,1522809725000,2018-04-04 10:42:05.000000,LIMIT,BID,3605.0,10
8357,Ag(T+D)@sg,1522809735000,2018-04-04 10:42:15.000000,LIMIT,BID,3605.0,10
8358,Ag(T+D)@sg,1522809745000,2018-04-04 10:42:25.000000,LIMIT,BID,3605.0,10
8359,Ag(T+D)@sg,1522809755000,2018-04-04 10:42:35.000000,LIMIT,ASK,3606.0,10
8360,Ag(T+D)@sg,1522809765000,2018-04-04 10:42:45.000000,LIMIT,ASK,3606.0,10
8361,Ag(T+D)@sg,1522809775000,2018-04-04 10:42:55.000000,LIMIT,ASK,3606.0,10
8362,Ag(T+D)@sg,1522809785000,2018-04-04 10:43:05.000000,LIMIT,ASK,3606.0,10
8363,Ag(T+D)@sg,1522809795000,2018-04-04 10:43:15.000000,LIMIT,ASK,3606.0,10
8364,Ag(T+D)@sg,1522809805000,2018-04-04 10:43:25.000000,LIMIT,ASK,3606.0,10
8365,Ag(T+D)@sg,1522809815000,2018-04-04 10:43:35.000000,LIMIT,ASK,3606.0,10
8366,Ag(T+D)@sg,1522809825000,2018-04-04 10:43:45.000000,LIMIT,ASK,3606.0,10
8367,Ag(T+D)@sg,1522809835000,2018-04-04 10:43:55.000000,LIMIT,ASK,3606.0,10
8368,Ag(T+D)@sg,1522809845000,2018-04-04 10:44:05.000000,LIMIT,ASK,3606.0,10
8369,Ag(T+D)@sg,1522809855000,2018-04-04 10:44:15.000000,LIMIT,ASK,3606.0,10
8370,Ag(T+D)@sg,1522810105000,2018-04-04 10:48:25.000000,LIMIT,BID,3605.0,10
8371,Ag(T+D)@sg,1522810115000,2018-04-04 10:48:35.000000,LIMIT,BID,3605.0,10
8372,Ag(T+D)@sg,1522810125000,2018-04-04 10:48:45.000000,LIMIT,BID,3605.0,10
8373,Ag(T+D)@sg,1522810135000,2018-04-04 10:48:55.000000,LIMIT,BID,3605.0,10
8374,Ag(T+D)@sg,1522810145000,2018-04-04 10:49:05.000000,LIMIT,BID,3606.0,10
8375,Ag(T+D)@sg,1522810155000,2018-04-04 10:49:15.000000,LIMIT,BID,3606.0,10
8376,Ag(T+D)@sg,1522810165000,2018-04-04 10:49:25.000000,LIMIT,BID,3606.0,10
8377,Ag(T+D)@sg,1522810175000,2018-04-04 10:49:35.000000,LIMIT,BID,3606.0,10
8378,Ag(T+D)@sg,1522810185000,2018-04-04 10:49:45.000000,LIMIT,BID,3606.0,10
8379,Ag(T+D)@sg,1522810195000,2018-04-04 10:49:55.000000,LIMIT,BID,3606.0,10
8380,Ag(T+D)@sg,1522810205000,2018-04-04 10:50:05.000000,LIMIT,BID,3606.0,10
8381,Ag(T+D)@sg,1522810215000,2018-04-04 10:50:15.000000,LIMIT,BID,3606.0,10
8382,Ag(T+D)@sg,1522810225000,2018-04-04 10:50:25.000000,LIMIT,BID,3606.0,10
8383,Ag(T+D)@sg,1522810235000,2018-04-04 10:50:35.000000,LIMIT,BID,3606.0,10
8384,Ag(T+D)@sg,1522810245000,2018-04-04 10:50:45.000000,LIMIT,BID,3606.0,10
8385,Ag(T+D)@sg,1522810255000,2018-04-04 10:50:55.000000,LIMIT,BID,3606.0,10
8386,Ag(T+D)@sg,1522810265000,2018-04-04 10:51:05.000000,LIMIT,BID,3606.0,10
8387,Ag(T+D)@sg,1522810275000,2018-04-04 10:51:15.000000,LIMIT,BID,3606.0,10
8388,Ag(T+D)@sg,1522810285000,2018-04-04 10:51:25.000000,LIMIT,BID,3606.0,10
8389,Ag(T+D)@sg,1522810295000,2018-04-04 10:51:35.000000,LIMIT,BID,3606.0,10
8390,Ag(T+D)@sg,1522810305000,2018-04-04 10:51:45.000000,LIMIT,BID,3606.0,10
8391,Ag(T+D)@sg,1522810315000,2018-04-04 10:51:55.000000,LIMIT,ASK,3607.0,10
8392,Ag(T+D)@sg,1522810325000,2018-04-04 10:52:05.000000,LIMIT,ASK,3606.0,10
8393,Ag(T+D)@sg,1522810335000,2018-04-04 10:52:15.000000,LIMIT,ASK,3606.0,10
8394,Ag(T+D)@sg,1522810345000,2018-04-04 10:52:25.000000,LIMIT,ASK,3606.0,10
8395,Ag(T+D)@sg,1522810355000,2018-04-04 10:52:35.000000,LIMIT,ASK,3606.0,10
8396,Ag(T+D)@sg,1522810365000,2018-04-04 10:52:45.000000,LIMIT,ASK,3606.0,10
8397,Ag(T+D)@sg,1522810375000,2018-04-04 10:52:55.000000,LIMIT,ASK,3606.0,10
8398,Ag(T+D)@sg,1522810385000,2018-04-04 10:53:05.000000,LIMIT,ASK,3606.0,10
8399,Ag(T+D)@sg,1522810395000,2018-04-04 10:53:15.000000,LIMIT,ASK,3606.0,10
8400,Ag(T+D)@sg,1522810405000,2018-04-04 10:53:25.000000,LIMIT,ASK,3606.0,10
8401,Ag(T+D)@sg,1522810415000,2018-04-04 10:53:35.000000,LIMIT,ASK,3606.0,10
8402,Ag(T+D)@sg,1522810425000,2018-04-04 10:53:45.000000,LIMIT,ASK,3606.0,10
8403,Ag(T+D)@sg,1522810435000,2018-04-04 10:53:55.000000,LIMIT,ASK,3606.0,10
8404,Ag(T+D)@sg,1522810445000,2018-04-04 10:54:05.000000,LIMIT,ASK,3606.0,10
8405,Ag(T+D)@sg,1522810455000,2018-04-04 10:54:15.000000,LIMIT,ASK,3606.0,10
8406,Ag(T+D)@sg,1522810465000,2018-04-04 10:54:25.000000,LIMIT,ASK,3606.0,10
8407,Ag(T+D)@sg,1522810475000,2018-04-04 10:54:35.000000,LIMIT,ASK,3606.0,10
8408,Ag(T+D)@sg,1522810485000,2018-04-04 10:54:45.000000,LIMIT,ASK,3606.0,10
8409,Ag(T+D)@sg,1522810495000,2018-04-04 10:54:55.000000,LIMIT,ASK,3606.0,10
8410,Ag(T+D)@sg,1522810505000,2018-04-04 10:55:05.000000,LIMIT,ASK,3606.0,10
8411,Ag(T+D)@sg,1522810515000,2018-04-04 10:55:15.000000,LIMIT,ASK,3606.0,10
8412,Ag(T+D)@sg,1522810525000,2018-04-04 10:55:25.000000,LIMIT,ASK,3606.0,10
8413,Ag(T+D)@sg,1522810535000,2018-04-04 10:55:35.000000,LIMIT,ASK,3606.0,10
8414,Ag(T+D)@sg,1522810545000,2018-04-04 10:55:45.000000,LIMIT,ASK,3606.0,10
8415,Ag(T+D)@sg,1522810555000,2018-04-04 10:55:55.000000,LIMIT,ASK,3606.0,10
8416,Ag(T+D)@sg,1522810565000,2018-04-04 10:56:05.000000,LIMIT,ASK,3606.0,10
8417,Ag(T+D)@sg,1522810575000,2018-04-04 10:56:15.000000,LIMIT,ASK,3606.0,10
8418,Ag(T+D)@sg,1522810585000,2018-04-04 10:56:25.000000,LIMIT,ASK,3606.0,10
8419,Ag(T+D)@sg,1522810595000,2018-04-04 10:56:35.000000,LIMIT,ASK,3606.0,10
8420,Ag(T+D)@sg,1522810605000,2018-04-04 10:56:45.000000,LIMIT,ASK,3606.0,10
8421,Ag(T+D)@sg,1522810615000,2018-04-04 10:56:55.000000,LIMIT,ASK,3606.0,10
